name value uncertainty
Mode 1 0
logP -0.482 0
V_A 0.465 0
V_Sk 1.174 0
V_Ac 0.916 0
V_mean_mag 19.483 0.003
V_R21 0.124 0.02
V_R31 0.034 0.019
V_P21 3.39 0.156
V_P31 1.128 0.582
I_A 0.267 0
I_Sk 1.469 0
I_Ac 0.866 0
I_mean_mag 19.008 0.002
I_R21 0.118 0.017
I_R31 0.073 0.017
I_P21 3.542 0.149
I_P31 0.576 0.243
