name value uncertainty
Mode 0 0
logP -0.351 0
V_A 0.84 0
V_Sk 3.273 0
V_Ac 2.46 0
V_mean_mag 19.739 0.008
V_R21 0.434 0.033
V_R31 0.249 0.035
V_P21 2.249 0.102
V_P31 4.704 0.16
I_A 0.55 0
I_Sk 3.717 0
I_Ac 1.488 0
I_mean_mag 17.622 0.001
I_R21 0.502 0.011
I_R31 0.303 0.011
I_P21 2.776 0.03
I_P31 5.756 0.046
