name value uncertainty
Mode 0 0
logP -0.277 0
I_A 0.715 0
I_Sk 5.211 0
I_Ac 1.976 0
I_mean_mag 18.762 0.005
I_R21 0.451 0.034
I_R31 0.35 0.035
I_P21 2.429 0.099
I_P31 5.148 0.133
