name value uncertainty
Mode 0 0
logP -0.195 0
V_A 0.534 0
V_Sk -0.316 0
V_Ac 1.342 0
V_mean_mag 19.702 0.009
V_R21 0.154 0.055
V_R31 0.257 0.054
V_P21 2.388 0.334
V_P31 4.498 0.253
I_A 0.33 0
I_Sk -0.18 0
I_Ac 1.268 0
I_mean_mag 19.118 0.002
I_R21 0.382 0.027
I_R31 0.274 0.026
I_P21 2.909 0.082
I_P31 5.522 0.119
