name value uncertainty
Mode 1 0
logP -0.463 0
I_A 0.292 0
I_Sk 1.398 0
I_Ac 0.93 0
I_mean_mag 18.734 0.002
I_R21 0.148 0.017
I_R31 0.06 0.018
I_P21 3.298 0.124
I_P31 0.73 0.283
