name value uncertainty
Mode 0 0
logP -0.199 0
V_A 0.812 0
V_Sk -0.304 0
V_Ac 2.279 0
V_mean_mag 19.566 0.01
V_R21 0.391 0.06
V_R31 0.321 0.063
V_P21 2.332 0.145
V_P31 4.488 0.183
I_A 0.41 0
I_Sk 3.926 0
I_Ac 1.347 0
I_mean_mag 18.951 0.002
I_R21 0.404 0.02
I_R31 0.296 0.02
I_P21 2.586 0.059
I_P31 5.351 0.084
