name value uncertainty
Mode 0 0
logP -0.225 0
I_A 0.396 0
I_Sk 3.329 0
I_Ac 0.862 0
I_mean_mag 17.896 0.002
I_R21 0.474 0.019
I_R31 0.302 0.018
I_P21 3.148 0.049
I_P31 0.148 0.075
