name value uncertainty
Mode 1 0
logP -0.402 0
I_A 0.28 0
I_Sk 2.067 0
I_Ac 0.855 0
I_mean_mag 18.616 0.003
I_R21 0.195 0.03
I_R31 0.143 0.029
I_P21 3.348 0.157
I_P31 0.129 0.215
