name value uncertainty
Mode 1 0
logP -0.451 0
I_A 0.284 0
I_Sk 1.188 0
I_Ac 0.815 0
I_mean_mag 19.014 0.002
I_R21 0.102 0.023
I_R31 0.097 0.023
I_P21 3.956 0.243
I_P31 1.6 0.262
