name value uncertainty
Mode 1 0
logP -0.522 0
V_A 0.523 0
V_Sk -0.335 0
V_Ac 0.961 0
V_mean_mag 19.542 0.003
V_R21 0.14 0.016
V_R31 0.075 0.017
V_P21 3.269 0.138
V_P31 5.972 0.245
I_A 0.282 0
I_Sk 1.632 0
I_Ac 1 0
I_mean_mag 19.04 0.002
I_R21 0.136 0.019
I_R31 0.075 0.018
I_P21 3.003 0.139
I_P31 6.223 0.256
