name value uncertainty
Mode 0 0
logP -0.348 0
V_A 1.107 0
V_Sk 3 0
V_Ac 1.967 0
V_mean_mag 19.696 0.018
V_R21 0.485 0.072
V_R31 0.202 0.06
V_P21 2.111 0.166
V_P31 5.064 0.352
I_A 0.558 0
I_Sk 2.559 0
I_Ac 1.653 0
I_mean_mag 19.168 0.004
I_R21 0.375 0.024
I_R31 0.149 0.024
I_P21 2.605 0.077
I_P31 5.266 0.163
