name value uncertainty
Mode 1 0
logP -0.556 0
V_A 0.193 0
V_Sk 0.715 0
V_Ac 0.751 0
V_mean_mag 19.319 0.004
V_R21 0.102 0.07
V_R31 0.18 0.068
V_P21 4.367 0.624
V_P31 5.446 0.407
I_A 0.102 0
I_Sk 1.083 0
I_Ac 0.972 0
I_mean_mag 17.34 0
I_R21 0.069 0.008
I_R31 0.026 0.008
I_P21 3.46 0.113
I_P31 0.086 0.295
