name value uncertainty
Mode 0 0
logP -0.326 0
I_A 0.297 0
I_Sk 4.917 0
I_Ac 2.086 0
I_mean_mag 16.723 0.002
I_R21 0.508 0.04
I_R31 0.353 0.034
I_P21 2.443 0.093
I_P31 5.23 0.146
