name value uncertainty
Mode 0 0
logP -0.22 0
V_A 0.678 0
V_Sk -0.16 0
V_Ac 1.833 0
V_mean_mag 19.484 0.003
V_R21 0.443 0.018
V_R31 0.289 0.018
V_P21 2.384 0.048
V_P31 5.139 0.072
I_A 0.445 0
I_Sk 3.975 0
I_Ac 1.114 0
I_mean_mag 18.861 0.002
I_R21 0.486 0.016
I_R31 0.321 0.015
I_P21 2.892 0.041
I_P31 6.01 0.063
