name value uncertainty
Mode 1 0
logP -0.545 0
I_A 0.28 0
I_Sk 1.288 0
I_Ac 1.146 0
I_mean_mag 18.013 0.002
I_R21 0.15 0.026
I_R31 0.04 0.027
I_P21 2.887 0.197
I_P31 4.947 0.674
