name value uncertainty
Mode 0 0
logP -0.175 0
V_A 0.453 0
V_Sk -0.18 0
V_Ac 0.776 0
V_mean_mag 18.714 0.006
V_R21 0.414 0.058
V_R31 0.284 0.045
V_P21 2.965 0.137
V_P31 0.514 0.242
I_A 0.238 0
I_Sk 3.329 0
I_Ac 1.11 0
I_mean_mag 16.254 0.001
I_R21 0.474 0.012
I_R31 0.262 0.011
I_P21 3.011 0.031
I_P31 6.205 0.052
