name value uncertainty
Mode 1 0
logP -0.504 0
V_A 0.399 0
V_Sk 0.185 0
V_Ac 1.959 0
V_mean_mag 19.494 0.018
V_R21 0.376 0.268
V_R31 0.661 0.288
V_P21 4.244 0.765
V_P31 5.244 0.866
I_A 0.179 0
I_Sk -0.361 0
I_Ac 2.125 0
I_mean_mag 19.147 0.004
I_R21 0.287 0.066
I_R31 0.119 0.062
I_P21 1.825 0.24
I_P31 4.336 0.548
