name value uncertainty
Mode 0 0
logP -0.266 0
V_A 0.909 0
V_Sk -0.15 0
V_Ac 2.378 0
V_mean_mag 19.788 0.011
V_R21 0.376 0.043
V_R31 0.367 0.042
V_P21 2.091 0.164
V_P31 4.87 0.197
I_A 0.593 0
I_Sk 4.882 0
I_Ac 1.755 0
I_mean_mag 19.232 0.004
I_R21 0.477 0.033
I_R31 0.411 0.033
I_P21 2.677 0.088
I_P31 5.358 0.116
