name value uncertainty
Mode 0 0
logP -0.32 0
I_A 0.884 0
I_Sk 6.874 0
I_Ac 2.185 0
I_mean_mag 17.838 0.004
I_R21 0.485 0.022
I_R31 0.369 0.021
I_P21 2.538 0.053
I_P31 5.164 0.077
