name value uncertainty
Mode 0 0
logP -0.206 0
3.6_A 0.156 0
3.6_Sk -0.332 0
3.6_Ac 0.587 0
3.6_mean_mag 10.884 0.004
3.6_R21 0.23 0.083
3.6_R31 0.081 0.082
3.6_P21 4.812 0.367
3.6_P31 3.473 1.197
4.5_A 0.155 0
4.5_Sk 1.212 0
4.5_Ac 0.653 0
4.5_mean_mag 10.789 0.002
4.5_R21 0.174 0.028
4.5_R31 0.022 0.027
4.5_P21 4.374 0.174
4.5_P31 2.98 1.326
