name value uncertainty
Mode 1 0
logP -0.633 0
V_A 0.454 0
V_Sk 1.137 0
V_Ac 1.033 0
V_mean_mag 17.011 0.002
V_R21 0.153 0.013
V_R31 0.049 0.013
V_P21 3.075 0.087
V_P31 0.46 0.327
I_A 0.255 0
I_Sk 1.475 0
I_Ac 0.969 0
I_mean_mag 16.181 0
I_R21 0.174 0.005
I_R31 0.051 0.005
I_P21 3.165 0.029
I_P31 6.189 0.097
