name value uncertainty
Mode 0 0
logP -0.313 0
V_A 1.023 0
V_Sk -0.185 0
V_Ac 1.817 0
V_mean_mag 19.762 0.01
V_R21 0.416 0.039
V_R31 0.257 0.034
V_P21 2.461 0.109
V_P31 5.112 0.176
I_A 0.545 0
I_Sk -0.21 0
I_Ac 1.717 0
I_mean_mag 19.163 0.004
I_R21 0.384 0.024
I_R31 0.156 0.023
I_P21 2.579 0.078
I_P31 5.139 0.169
