name value uncertainty
Mode 1 0
logP -0.436 0
V_A 0.551 0
V_Sk 1.445 0
V_Ac 0.946 0
V_mean_mag 19.413 0.006
V_R21 0.14 0.032
V_R31 0.085 0.037
V_P21 2.985 0.271
V_P31 0.86 0.433
I_A 0.312 0
I_Sk 1.611 0
I_Ac 0.965 0
I_mean_mag 18.96 0.002
I_R21 0.162 0.022
I_R31 0.068 0.021
I_P21 3.353 0.142
I_P31 0.446 0.34
