name value uncertainty
Mode 0 0
logP -0.24 0
V_A 1.127 0
V_Sk 4.291 0
V_Ac 1.778 0
V_mean_mag 19.686 0.015
V_R21 0.561 0.08
V_R31 0.441 0.078
V_P21 2.177 0.185
V_P31 5.068 0.252
I_A 0.555 0
I_Sk 4.714 0
I_Ac 1.933 0
I_mean_mag 19.026 0.002
I_R21 0.418 0.017
I_R31 0.352 0.017
I_P21 2.537 0.051
I_P31 5.208 0.067
