name value uncertainty
Mode 0 0
logP -0.398 0
V_A 1.698 0
V_Sk 3.651 0
V_Ac 1.611 0
V_mean_mag 19.615 0.026
V_R21 0.662 0.083
V_R31 0.389 0.075
V_P21 2.537 0.209
V_P31 5.643 0.306
I_A 0.861 0
I_Sk 4.464 0
I_Ac 1.874 0
I_mean_mag 19.15 0.004
I_R21 0.577 0.022
I_R31 0.363 0.02
I_P21 2.532 0.05
I_P31 5.442 0.078
