name value uncertainty
Mode 1 0
logP -0.615 0
V_A 0.276 0
V_Sk -0.322 0
V_Ac 0.98 0
V_mean_mag 18.425 0.002
V_R21 0.064 0.026
V_R31 0.035 0.026
V_P21 3.267 0.398
V_P31 1.339 0.702
I_A 0.155 0
I_Sk -0.305 0
I_Ac 0.961 0
I_mean_mag 16.794 0
I_R21 0.093 0.007
I_R31 0.04 0.007
I_P21 3.254 0.079
I_P31 1.29 0.184
