name value uncertainty
Mode 0 0
logP -0.223 0
I_A 0.354 0
I_Sk -0.184 0
I_Ac 0.901 0
I_mean_mag 16.773 0.001
I_R21 0.453 0.011
I_R31 0.249 0.01
I_P21 3.061 0.03
I_P31 0.167 0.051
