name value uncertainty
Mode 0 0
logP -0.255 0
I_A 0.623 0
I_Sk 3.525 0
I_Ac 1.611 0
I_mean_mag 17.787 0.003
I_R21 0.459 0.017
I_R31 0.274 0.017
I_P21 2.694 0.049
I_P31 5.514 0.076
