name value uncertainty
Mode 0 0
logP -0.326 0
I_A 0.775 0
I_Sk 5.897 0
I_Ac 1.89 0
I_mean_mag 15.1 0.001
I_R21 0.484 0.003
I_R31 0.373 0.003
I_P21 2.544 0.009
I_P31 5.331 0.013
