name value uncertainty
Mode 0 0
logP -0.212 0
I_A 0.369 0
I_Sk 3.367 0
I_Ac 1.188 0
I_mean_mag 16.721 0.002
I_R21 0.422 0.022
I_R31 0.255 0.022
I_P21 2.916 0.074
I_P31 6.062 0.115
