name value uncertainty
Mode 1 0
logP -0.473 0
V_A 0.51 0
V_Sk -0.201 0
V_Ac 0.969 0
V_mean_mag 19.344 0.009
V_R21 0.15 0.047
V_R31 0.148 0.038
V_P21 3.134 0.28
V_P31 6.023 0.308
I_A 0.32 0
I_Sk 1.66 0
I_Ac 0.876 0
I_mean_mag 17.118 0.001
I_R21 0.182 0.01
I_R31 0.069 0.01
I_P21 3.365 0.057
I_P31 0.184 0.143
