name value uncertainty
Mode 0 0
logP -0.165 0
V_A 0.597 0
V_Sk 3.651 0
V_Ac 1.841 0
V_mean_mag 19.54 0.004
V_R21 0.473 0.027
V_R31 0.309 0.024
V_P21 2.329 0.086
V_P31 5.131 0.137
I_A 0.369 0
I_Sk 3.878 0
I_Ac 1.513 0
I_mean_mag 18.917 0.002
I_R21 0.404 0.025
I_R31 0.307 0.024
I_P21 2.648 0.075
I_P31 5.465 0.105
