name value uncertainty
Mode 0 0
logP -0.179 0
V_A 0.681 0
V_Sk 3.348 0
V_Ac 1.392 0
V_mean_mag 19.327 0.003
V_R21 0.459 0.019
V_R31 0.275 0.017
V_P21 2.629 0.048
V_P31 5.692 0.079
I_A 0.426 0
I_Sk 3.386 0
I_Ac 0.908 0
I_mean_mag 18.77 0.002
I_R21 0.471 0.018
I_R31 0.241 0.017
I_P21 3.119 0.046
I_P31 0.025 0.079
