name value uncertainty
Mode 0 0
logP -0.277 0
V_A 1.08 0
V_Sk 5.623 0
V_Ac 2.663 0
V_mean_mag 19.476 0.004
V_R21 0.426 0.017
V_R31 0.332 0.016
V_P21 2.289 0.048
V_P31 4.761 0.065
I_A 0.696 0
I_Sk 5.579 0
I_Ac 1.538 0
I_mean_mag 18.864 0.002
I_R21 0.453 0.015
I_R31 0.404 0.015
I_P21 2.6 0.042
I_P31 5.294 0.055
