name value uncertainty
Mode 0 0
logP -0.279 0
I_A 0.652 0
I_Sk 1.5 0
I_Ac 3.049 0
I_mean_mag 19.332 0.009
I_R21 0.332 0.05
I_R31 0.274 0.051
I_P21 2.39 0.182
I_P31 4.601 0.23
