name value uncertainty
Mode 0 0
logP -0.202 0
V_A 0.643 0
V_Sk 1.817 0
V_Ac 2.937 0
V_mean_mag 19.593 0.005
V_R21 0.449 0.032
V_R31 0.242 0.031
V_P21 2.475 0.083
V_P31 4.69 0.134
I_A 0.375 0
I_Sk 3.255 0
I_Ac 1.667 0
I_mean_mag 18.978 0.002
I_R21 0.395 0.021
I_R31 0.183 0.021
I_P21 2.809 0.066
I_P31 5.25 0.125
