name value uncertainty
Mode 1 0
logP -0.557 0
V_A 0.464 0
V_Sk -0.233 0
V_Ac 1.012 0
V_mean_mag 18.287 0.002
V_R21 0.17 0.013
V_R31 0.108 0.015
V_P21 3.174 0.088
V_P31 5.93 0.122
I_A 0.27 0
I_Sk 1.364 0
I_Ac 1.008 0
I_mean_mag 16.684 0
I_R21 0.179 0.004
I_R31 0.108 0.004
I_P21 3.155 0.023
I_P31 6.119 0.038
