name value uncertainty
Mode 0 0
logP -0.255 0
I_A 0.587 0
I_Sk 5.061 0
I_Ac 1.695 0
I_mean_mag 18.82 0.003
I_R21 0.432 0.019
I_R31 0.317 0.019
I_P21 2.573 0.057
I_P31 5.321 0.079
