name value uncertainty
Mode 0 0
logP -0.19 0
V_A 42.944 0
V_Sk -0.234 0
V_Ac 0.121 0
V_mean_mag 21.386 1.159
V_R21 1.006 0.356
V_R31 0.808 0.289
V_P21 4.903 0.021
V_P31 3.247 0.034
I_A 0.63 0
I_Sk 4.263 0
I_Ac 1.347 0
I_mean_mag 15.631 0.002
I_R21 0.478 0.011
I_R31 0.313 0.011
I_P21 2.705 0.031
I_P31 5.689 0.047
