name value uncertainty
Mode 1 0
logP -0.446 0
V_A 0.566 0
V_Sk -0.165 0
V_Ac 0.669 0
V_mean_mag 19.589 0.011
V_R21 0.317 0.084
V_R31 0.199 0.066
V_P21 3.31 0.265
V_P31 0.714 0.498
I_A 0.282 0
I_Sk 1.874 0
I_Ac 0.852 0
I_mean_mag 19.156 0.003
I_R21 0.208 0.036
I_R31 0.142 0.035
I_P21 3.183 0.184
I_P31 5.827 0.274
