name value uncertainty
Mode 1 0
logP -0.524 0
I_A 0.282 0
I_Sk -0.249 0
I_Ac 1.008 0
I_mean_mag 17.216 0.001
I_R21 0.174 0.014
I_R31 0.1 0.014
I_P21 3.172 0.083
I_P31 0.14 0.144
