name value uncertainty
Mode 0 0
logP -0.33 0
V_A 1.309 0
V_Sk 6.143 0
V_Ac 2.663 0
V_mean_mag 19.376 0.004
V_R21 0.481 0.014
V_R31 0.342 0.013
V_P21 2.254 0.042
V_P31 4.802 0.063
I_A 0.858 0
I_Sk 5.757 0
I_Ac 2.012 0
I_mean_mag 18.933 0.002
I_R21 0.474 0.011
I_R31 0.344 0.011
I_P21 2.447 0.031
I_P31 5.171 0.044
