name value uncertainty
Mode 0 0
logP -0.349 0
V_A 1.366 0
V_Sk 5.452 0
V_Ac 2.472 0
V_mean_mag 18.122 0.004
V_R21 0.454 0.012
V_R31 0.305 0.011
V_P21 2.239 0.035
V_P31 4.809 0.052
I_A 0.842 0
I_Sk 5.993 0
I_Ac 2.086 0
I_mean_mag 16.481 0.001
I_R21 0.495 0.004
I_R31 0.367 0.003
I_P21 2.492 0.01
I_P31 5.225 0.014
