name value uncertainty
Mode 0 0
logP -0.169 0
I_A 0.27 0
I_Sk -0.178 0
I_Ac 1.247 0
I_mean_mag 18.699 0.004
I_R21 0.304 0.055
I_R31 0.265 0.056
I_P21 2.906 0.21
I_P31 5.93 0.258
