name value uncertainty
Mode 0 0
logP -0.354 0
I_A 0.618 0
I_Sk 3.184 0
I_Ac 2.03 0
I_mean_mag 17.959 0.002
I_R21 0.413 0.014
I_R31 0.217 0.014
I_P21 2.446 0.042
I_P31 4.951 0.073
