name value uncertainty
Mode 0 0
logP -0.27 0
V_A 1.035 0
V_Sk 5.289 0
V_Ac 2.731 0
V_mean_mag 19.281 0.005
V_R21 0.482 0.019
V_R31 0.314 0.022
V_P21 2.25 0.062
V_P31 4.796 0.088
I_A 0.702 0
I_Sk 5.494 0
I_Ac 1.5 0
I_mean_mag 18.792 0.002
I_R21 0.479 0.015
I_R31 0.375 0.014
I_P21 2.555 0.04
I_P31 5.424 0.055
