name value uncertainty
Mode 0 0
logP -0.191 0
V_A 0.595 0
V_Sk 3.651 0
V_Ac 2.968 0
V_mean_mag 19.602 0.009
V_R21 0.588 0.075
V_R31 0.36 0.068
V_P21 2.245 0.179
V_P31 4.46 0.295
I_A 0.404 0
I_Sk 3.762 0
I_Ac 1.387 0
I_mean_mag 19.011 0.003
I_R21 0.354 0.028
I_R31 0.248 0.027
I_P21 2.851 0.091
I_P31 5.689 0.135
