name value uncertainty
Mode 1 0
logP -0.501 0
I_A 0.257 0
I_Sk 0.908 0
I_Ac 1.028 0
I_mean_mag 17.699 0.001
I_R21 0.059 0.015
I_R31 0.038 0.016
I_P21 3.142 0.27
I_P31 1.331 0.403
