name value uncertainty
Mode 0 0
logP -0.196 0
V_A 0.412 0
V_Sk 1.155 0
V_Ac 1.37 0
V_mean_mag 20.963 0.017
V_R21 0.418 0.152
V_R31 0.105 0.145
V_P21 2.888 0.433
V_P31 2.474 1.395
I_A 0.244 0
I_Sk -0.183 0
I_Ac 0.683 0
I_mean_mag 19.767 0.004
I_R21 0.458 0.07
I_R31 0.183 0.065
I_P21 3.29 0.187
I_P31 0.38 0.394
