name value uncertainty
Mode 1 0
logP -0.474 0
I_A 0.112 0
I_Sk 1.092 0
I_Ac 0.984 0
I_mean_mag 14.918 0
I_R21 0.028 0.008
I_R31 0.02 0.007
I_P21 3.404 0.27
I_P31 0.346 0.387
