name value uncertainty
Mode 1 0
logP -0.496 0
I_A 0.256 0
I_Sk 1.364 0
I_Ac 0.946 0
I_mean_mag 17.255 0.001
I_R21 0.103 0.013
I_R31 0.067 0.013
I_P21 3.122 0.133
I_P31 0.795 0.197
