name value uncertainty
Mode 0 0
logP -0.216 0
I_A 0.446 0
I_Sk -0.172 0
I_Ac 1.088 0
I_mean_mag 19.306 0.007
I_R21 0.563 0.075
I_R31 0.36 0.071
I_P21 2.957 0.17
I_P31 0.612 0.256
