name value uncertainty
Mode 1 0
logP -0.447 0
I_A 0.258 0
I_Sk -0.265 0
I_Ac 0.667 0
I_mean_mag 18.941 0.006
I_R21 0.186 0.072
I_R31 0.126 0.065
I_P21 4.029 0.339
I_P31 0.705 0.552
