name value uncertainty
Mode 0 0
logP -0.189 0
V_A 3.585 0
V_Sk 0.295 0
V_Ac 0.133 0
V_mean_mag 19.738 0.187
V_R21 1.062 1.216
V_R31 0.717 0.869
V_P21 4.293 0.675
V_P31 2.733 1.053
I_A 0.449 0
I_Sk 3.695 0
I_Ac 1.217 0
I_mean_mag 17.04 0.001
I_R21 0.441 0.013
I_R31 0.294 0.013
I_P21 2.899 0.038
I_P31 6.023 0.055
