name value uncertainty
Mode 1 0
logP -0.636 0
V_A 0.287 0
V_Sk -0.285 0
V_Ac 1.028 0
V_mean_mag 18.801 0.002
V_R21 0.136 0.023
V_R31 0.059 0.024
V_P21 3.111 0.178
V_P31 5.828 0.388
I_A 0.161 0
I_Sk 1.132 0
I_Ac 1.004 0
I_mean_mag 17.104 0
I_R21 0.103 0.008
I_R31 0.036 0.008
I_P21 3.104 0.082
I_P31 6.009 0.232
