name value uncertainty
Mode 0 0
logP -0.205 0
V_A 0.795 0
V_Sk -0.169 0
V_Ac 1.611 0
V_mean_mag 19.57 0.012
V_R21 0.422 0.067
V_R31 0.342 0.068
V_P21 2.413 0.173
V_P31 5.3 0.218
I_A 0.429 0
I_Sk 4.319 0
I_Ac 1.198 0
I_mean_mag 18.977 0.003
I_R21 0.389 0.027
I_R31 0.307 0.027
I_P21 2.746 0.086
I_P31 5.907 0.116
