name value uncertainty
Mode 0 0
logP -0.286 0
I_A 0.588 0
I_Sk 4.348 0
I_Ac 1.639 0
I_mean_mag 16.841 0.003
I_R21 0.462 0.02
I_R31 0.292 0.02
I_P21 2.713 0.054
I_P31 5.639 0.082
