name value uncertainty
Mode 1 0
logP -0.409 0
V_A 0.427 0
V_Sk -0.363 0
V_Ac 0.757 0
V_mean_mag 19.818 0.02
V_R21 0.046 0.162
V_R31 0.358 0.161
V_P21 4.819 3.461
V_P31 5.38 0.696
I_A 0.243 0
I_Sk 1.02 0
I_Ac 0.623 0
I_mean_mag 19.322 0.003
I_R21 0.207 0.046
I_R31 0.106 0.045
I_P21 3.973 0.225
I_P31 2.446 0.432
