name value uncertainty
Mode 0 0
logP -0.239 0
V_A 0.924 0
V_Sk 1.075 0
V_Ac 2.559 0
V_mean_mag 19.582 0.01
V_R21 0.331 0.051
V_R31 0.293 0.044
V_P21 2.225 0.119
V_P31 4.394 0.163
I_A 0.644 0
I_Sk 4.952 0
I_Ac 2.021 0
I_mean_mag 19.021 0.003
I_R21 0.408 0.019
I_R31 0.324 0.017
I_P21 2.558 0.053
I_P31 5.079 0.075
