name value uncertainty
Mode 0 0
logP -0.305 0
I_A 0.719 0
I_Sk 4.128 0
I_Ac 1.597 0
I_mean_mag 17.474 0.002
I_R21 0.55 0.013
I_R31 0.341 0.012
I_P21 2.846 0.033
I_P31 5.69 0.052
