name value uncertainty
Mode 0 0
logP -0.267 0
I_A 0.682 0
I_Sk 3.673 0
I_Ac 1.865 0
I_mean_mag 18.992 0.004
I_R21 0.433 0.023
I_R31 0.287 0.023
I_P21 2.565 0.066
I_P31 5.12 0.096
