name value uncertainty
Mode 0 0
logP -0.177 0
I_A 0.557 0
I_Sk 3.926 0
I_Ac 1.37 0
I_mean_mag 19.058 0.003
I_R21 0.44 0.028
I_R31 0.327 0.024
I_P21 2.819 0.071
I_P31 5.892 0.105
