name value uncertainty
Mode 0 0
logP -0.302 0
I_A 0.797 0
I_Sk 1.392 0
I_Ac 2.096 0
I_mean_mag 19.491 0.009
I_R21 0.369 0.047
I_R31 0.29 0.047
I_P21 2.491 0.152
I_P31 4.505 0.201
