name value uncertainty
Mode 0 0
logP -0.228 0
I_A 0.333 0
I_Sk 2.906 0
I_Ac 1.088 0
I_mean_mag 17.561 0.002
I_R21 0.386 0.024
I_R31 0.2 0.023
I_P21 3.026 0.072
I_P31 6.193 0.126
